Agency ID	Agency Name	Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Universal Application	Quality Rating	Slots available	Site AKA Name	Center Description	Center Description (Spanish)	Neighborhood ID	Neighberhood Name	Geocode Coordinates	Part Week Program	Full Week Program	Early Head Start Program	CEL ID	Email	Curriculum	Community / Region ID	Community / Region Name	Last Update Date	Active	Display On CEL
100	Archdiocese of Chicago	1613	Archdiocese of Chicago-St. Gall	5515 S. Sawyer Avenue	Chicago	IL		(773)-737-3454	http://www.stgallschool.com	3 years to 5 years	0	1	0	1	1	0	From 07:45AM To 03:00PM	0	1	0	1	0	Spanish			1	Licensed	Slots Available	Archdiocese of Chicago - St. Gall	<p>St. Gall School collaborates with our parish, families, and community, to inspire and strengthen students to achieve their full potential in their academic, spiritual and moral lives. Through our faith-centered environment and rigorous curriculum, we strive to nurture life-long learners and global leaders rooted in the mission of Jesus Christ.</p><p>St. Gall School pledges to:  ��_틌�Respect the dignity of all  ��_틌�Embrace our Catholic faith  ��_틌�Promote academic excellence  ��_틌�Communicate effectively  ��_틌�Engage the whole child</p>		159	Gage Park	SRID=4326;POINT (-87.7036920000000038 41.7934029999999908)	0	1	0	406	principalstgall@gmail.com		26	GAGE PARK	12-15-2017	1	
100	Archdiocese of Chicago	1614	Archdiocese of Chicago-St. Mary Star of the Sea	6424 S. Kenneth Ave.	Chicago	IL		(773)-767-6160	http://www.stmarystaroftheseaschool.org	3 years to 8 grade	0	1	0	1	1	0	From 07:45AM To 03:00PM	0	1	0	1	0	Spanish			1	Licensed	Slots Available	Archdiocese of Chicago - St. Mary Star of the Sea	<p>St. Mary Star of the Sea Pre-School is located in the West Lawn neighborhood of Chicago--just southeast of Midway Airport and the Orange Line.  It is part of the Catholic Elementary School that includes Pre-School through Grade 8.  The Pre-School is a student-centered program with  hands-on and multi-sensory lessons that contain cross-curricular, thematic units.  Occupation play centers along with support services from the computer, physical education, music classes and library enhance this Early Childhood Program.</p>		161	West Lawn	SRID=4326;POINT (-87.7336829999999992 41.7758189999999487)	0	1	0	412	cusauskas@yahoo.com		71	WEST LAWN	12-04-2017	1	
100	Archdiocese of Chicago	1615	Archdiocese of Chicago-St. Philip Neri	2010 E. 72nd Street	Chicago	IL		(773)-288-1138	http://www.spnschoolchicago.org	3 years to 8 grade	0	1	0	1	1	0	From 07:30AM To 03:00PM	0	1	0	1	0				1	Licensed	Slots Available	Archdiocese of Chicago - St. Philip Neri	<p>Our Pre-k students develop critical thinking, problem-solving & decision-making skills through our Montessori-like environment. Our reading program provides fundamental & complex reading skills. Students experience hands on activities which support their ability to identify, classify, & organize objects through our math program. We partner with PNC Grow Up Great Science Program & Chicagoland museums.  This partnership has supported our Pre-k program to cultivate our students' interest in the Science field. Our mission is to ensure our learning environment supports students' academic and social-emotional development, allows them to develop confidence in their abilities, and provides the foundation of becoming lifelong learners.</p>		137	South Shore	SRID=4326;POINT (-87.5732219999999728 41.7645009999999886)	0	1	0	414	sanders-linda@sbcglobal.net		64	SOUTH SHORE	12-04-2017	1	
100	Archdiocese of Chicago	1616	Archdiocese of Chicago-St. Richard	5025 S. Kenneth Ave.	Chicago	IL		(773)-582-8083	http://www.strichard.net	3 years to 4 years	0	1	0	1	1	0	From 08:00AM To 03:00PM	0	1	0	1	0	Spanish			1	Licensed	Slots Available	Archdiocese of Chicago - St. Richard	<p>St. Richard preschool provides a full day program and quality educational experience for 3-5 year old children as part of a faith-based elementary school setting.  The curriculum is content rich and based on state learning standards and developmentally appropriate practices.   Assessment is used to meet the individual needs of each child.  The daily schedule allows for children to participate in small and large group activities, one-on-one with the teaching staff, or self-initiated activity.  Time for quiet and active play is also included.  Children transition seamlessly into the school's kindergarten program. Before or after school care and free/reduced price meals are available.</p>		152	Archer Heights	SRID=4326;POINT (-87.7342459999999988 41.8016599999999627)	0	1	0	415	jpoineau@strichard.net		2	ARCHER HEIGHTS	12-04-2017	1	
100	Archdiocese of Chicago	1617	Archdiocese of Chicago-St. Sylvester	3027 W. Palmer St	Chicago	IL		773-772-5222	http://www.stsylvester.org	3 years to 8 grade	0	1	0	1	1	0	From 06:30AM To 06:00PM	0	1	0	1	0	Spanish			1	Licensed	Slots Available	Archdiocese of Chicago - St. Sylvester	<p>St. Sylvester is a dynamic school located in the Logan Square/Humboldt Park neighborhood.  Children in our early childhood department develop holistically in a loving environment. They build greater letter recognition and early reading skills, higher number awareness and competency, improved social skills, and enhanced motor skills.  Our teachers and aides help each child attain the skill sets needed for his/her future academic success. Every year, our children transition smoothly into our rigorous upper grade levels.</p>		121	Logan Square	SRID=4326;POINT (-87.7032419999999888 41.9206819999999851)	0	1	0	418	masterson@stsylvesterschool.org		40	LOGAN SQUARE	12-04-2017	1	
100	Archdiocese of Chicago	1618	Archdiocese of Chicago-Visitation	900 W. Garfield	Chicago	IL		773-373-5200	http://www.visitationschoolchicago.net	3 years to  grade	0	1	0	0	0	0	From 08:00AM To 03:00PM	0	1	0	0	0	Spanish			0	Licensed	Slots Available	Archdiocese of Chicago - Visitation			164	Englewood	SRID=4326;POINT (-87.6468233546820557 41.7937610648337596)	0	0	0	991	jmatijo@hotmail.com		49	NEW CITY	12-15-2017	1	
139	Asian Human Services	1680	Asian Human Services	2838 W. Peterson Ave.	Chicago	IL	60659				1	0	0	0	0	0	From  To 	0	1	0	0	1				0	None	Slots Available							0	0	0				73	WEST RIDGE	12-08-2017	1	
10	BBF Family Services	94	BBF Family Service	1512 S. Pulaski		IL	60623	(773)-542-7300			0	1	0	0	0	0	From  To 	0	1	0	0	0				0	Licensed	Slots Available	BBF Family Service			128	North Lawndale	SRID=4326;POINT (-87.7252726039381514 41.8604848517588408)	0	0	0	1007			51	NORTH LAWNDALE	12-15-2017	1	
12	Board Trustees-City Colleges of Chicago	905	City Colleges - Daley College	7500 S Pulaski Rd. 	Chicago	IL	60652	(773)-838-7562	http://www.ccc.edu/Pages/default.aspx	3 years to 6 years	0	1	0	1	0	0	From 08:00AM To 03:00PM	0	1	0	0	0	Spanish			1	Licensed	Slots Available	City Colleges of Chicago - Richard J. Daley	<p>City Colleges of Chicago has Child Development Laboratory Schools at five of its colleges:  Truman College, Daley College, Kennedy King College, Malcolm X College, Olive Harvey College.   Vision:  The Child Development Laboratory Schools will lead City Colleges of Chicago in providing high-quality model programs, as well as demonstration and training sites that serve faculty, students, and children of the colleges and the greater Chicago community.  </p><p>Mission:  To provide high-quality care for preschool young children of diverse backgrounds (including, dual language learners and children with disabilities), incorporating best practices based on established standards and research in the field and to provide student support to all City Colleges of Chicago attendees in order to ensure student success.</p><p>Philosophy:  The program's approach to Child Development and Education is developmentally and linguistically appropriate and demonstrates the understanding that children have individual rates of development, interests, temperaments, languages, cultural backgrounds, and  learning styles.  Families are considered the child's first teachers and are partners in their children's education.  </p><p>School Readiness Vision: The City Colleges of Chicago Laboratory Schools will prepare its children and families to be ready to succeed in Kindergarten. Our School Readiness goals include: Developing children's skill, knowledge, and attitudes necessary for success in school and for future leaning and life. "Objective is to archive and promote the following educational goals through effective early childhood instruction: Social Competency, Emergent/Early Literacy, Emergent Math & Science, Health & Nutritional Awareness and Cultural identity & Awareness.   We will prepare children for success in school using the Widely Held Expectations (WHE) from the Teaching Strategies GOLD observation and assess tool that is aligned with the Head Start Early Learning Framework and the Illinois Early Learning Standards (IELS). Teachers will utilize data analysis from the GOLD to plan for each child individually in school and collaborate with families to strategize on how to best support their child's development at home. </p><p>Operations: City Colleges of Chicago operates its Child Development Schools at five of its campuses. We offer services for children between 2 years old to 5 years old; the depends on the location. We welcome and provide services to children with special needs. In addition, we receive subsidized funding from Head Start, Preschool for All, and Child Care for families that qualify and we have a sliding fee scale which makes it affordable for families. Please contact the college directly to find out the specific age, hours of operation, and funding source qualifications.</p>		161	West Lawn	SRID=4326;POINT (-87.7238988999999947 41.7561783999999889)	1	0	0	918	ecloyd@ccc.edu		71	WEST LAWN	12-04-2017	1	
12	Board Trustees-City Colleges of Chicago	129	City Colleges - Kennedy-King College	710 W 65th Building Z	Chicago	IL	60621	(773)-602-5431	http://www.ccc.edu/colleges/kennedy	2 years to 5 years	1	1	0	0	0	0	From 07:30AM To 05:30PM	0	1	1	0	0	Spanish			1	Gold	Slots Available	City Colleges of Chicago - Kennedy King	<p>City Colleges of Chicago has Child Development Laboratory Schools at five of its colleges:  Truman College, Daley College, Kennedy King College, Malcolm X College, Olive Harvey College.   Vision:  The Child Development Laboratory Schools will lead City Colleges of Chicago in providing high-quality model programs, as well as demonstration and training sites that serve faculty, students, and children of the colleges and the greater Chicago community.  </p><p>Mission:  To provide high-quality care for preschool young children of diverse backgrounds (including, dual language learners and children with disabilities), incorporating best practices based on established standards and research in the field and to provide student support to all City Colleges of Chicago attendees in order to ensure student success.</p><p>Philosophy:  The program's approach to Child Development and Education is developmentally and linguistically appropriate and demonstrates the understanding that children have individual rates of development, interests, temperaments, languages, cultural backgrounds, and  learning styles.  Families are considered the child's first teachers and are partners in their children's education.  </p><p>School Readiness Vision: The City Colleges of Chicago Laboratory Schools will prepare its children and families to be ready to succeed in Kindergarten. Our School Readiness goals include: Developing children's skill, knowledge, and attitudes necessary for success in school and for future leaning and life. "Objective is to archive and promote the following educational goals through effective early childhood instruction: Social Competency, Emergent/Early Literacy, Emergent Math & Science, Health & Nutritional Awareness and Cultural identity & Awareness.   We will prepare children for success in school using the Widely Held Expectations (WHE) from the Teaching Strategies GOLD observation and assess tool that is aligned with the Head Start Early Learning Framework and the Illinois Early Learning Standards (IELS). Teachers will utilize data analysis from the GOLD to plan for each child individually in school and collaborate with families to strategize on how to best support their child's development at home. </p><p>Operations: City Colleges of Chicago operates its Child Development Schools at five of its campuses. We offer services for children between 3 years old to 5 years old; the depends on the location. We welcome and provide services to children with special needs. In addition, we receive subsidized funding from Head Start, Preschool for All, and Child Care for families that qualify and we have a sliding fee scale which makes it affordable for families. Please contact the college directly to find out the specific age, hours of operation, and funding source qualifications.</p>		164	Englewood	SRID=4326;POINT (-87.6428725000000099 41.7761371999999866)	0	0	0	917	gpasillas@ccc.edu		24	ENGLEWOOD	12-04-2017	1	
12	Board Trustees-City Colleges of Chicago	128	City Colleges - Malcolm X College	1900 W. Jackson		IL	60612	(312)-850-7176	http://www.malcolmxcollege.ccc.edu	3 years to 5 years	0	1	0	0	0	0	From 07:30AM To 05:30PM	0	1	0	0	0				1	Gold	Few or No Slots	City Colleges of Chicago - Malcolm X	<p>City Colleges of Chicago has Child Development Laboratory Schools at five of its colleges:  Truman College, Daley College, Kennedy King College, Malcolm X College, Olive Harvey College.   Vision:  The Child Development Laboratory Schools will lead City Colleges of Chicago in providing high-quality model programs, as well as demonstration and training sites that serve faculty, students, and children of the colleges and the greater Chicago community.  </p><p>Mission:  To provide high-quality care for preschool young children of diverse backgrounds (including, dual language learners and children with disabilities), incorporating best practices based on established standards and research in the field and to provide student support to all City Colleges of Chicago attendees in order to ensure student success.</p><p>Philosophy:  The program's approach to Child Development and Education is developmentally and linguistically appropriate and demonstrates the understanding that children have individual rates of development, interests, temperaments, languages, cultural backgrounds, and  learning styles.  Families are considered the child's first teachers and are partners in their children's education.  </p><p>School Readiness Vision: The City Colleges of Chicago Laboratory Schools will prepare its children and families to be ready to succeed in Kindergarten. Our School Readiness goals include: Developing children's skill, knowledge, and attitudes necessary for success in school and for future leaning and life. "Objective is to archive and promote the following educational goals through effective early childhood instruction: Social Competency, Emergent/Early Literacy, Emergent Math & Science, Health & Nutritional Awareness and Cultural identity & Awareness.   We will prepare children for success in school using the Widely Held Expectations (WHE) from the Teaching Strategies GOLD observation and assess tool that is aligned with the Head Start Early Learning Framework and the Illinois Early Learning Standards (IELS). Teachers will utilize data analysis from the GOLD to plan for each child individually in school and collaborate with families to strategize on how to best support their child's development at home. </p><p>Operations: City Colleges of Chicago operates its Child Development Schools at five of its campuses. We offer services for children between 3 years old to 5 years old; the depends on the location. We welcome and provide services to children with special needs. In addition, we receive subsidized funding from Head Start, Preschool for All, and Child Care for families that qualify and we have a sliding fee scale which makes it affordable for families. Please contact the college directly to find out the specific age, hours of operation, and funding source qualifications.</p>		127	Near West Side	SRID=4326;POINT (-87.6738098999999522 41.8769042999999499)	0	0	0	920	aruther@ccc.edu		48	NEAR WEST SIDE	12-04-2017	1	
